category,subcategory,action,sentence,response
lights,attic,off,"disable attic lights ""next wednesday, june 11""",attic lights will be turned off next wednesday.
lights,attic,off,turn off attic lights in 1 hour,attic lights will be turned off in 1 hour.
lights,attic,off,"switch off attic lights ""this afternoon, 4 pm""",attic lights will be turned off this afternoon.
lights,attic,on,turn on attic lights in 10 minutes,attic lights will be turned on in 10 minutes.
lights,attic,on,activate attic lights at 7 pm,attic lights will be turned on at 7 pm.
lights,attic,on,"enable attic lights ""next thursday, june 12""",attic lights will be turned on next thursday.
lights,attic,on,turn on attic lights at 8 pm,attic lights will be turned on at 8 pm.
lights,attic,on,"activate attic lights ""tomorrow, june 7""",attic lights will be turned on tomorrow.
lights,basement,off,switch off basement lights in 15 minutes,basement lights will be turned off in 15 minutes.
lights,basement,off,turn off basement lights at 8 pm,basement lights will be turned off at 8 pm.
lights,basement,off,"disable basement lights ""next friday, june 13""",basement lights will be turned off next friday.
lights,basement,off,turn off basement lights in two hours,basement lights will be turned off in two hours.
lights,basement,off,"switch off basement lights ""this evening, 7 pm""",basement lights will be turned off this evening.
lights,basement,on,turn on basement lights in 20 minutes,basement lights will be turned on in 20 minutes.
lights,basement,on,activate basement lights at 9 pm,basement lights will be turned on at 9 pm.
lights,basement,on,"enable basement lights ""next monday, june 9""",basement lights will be turned on next monday.
lights,basement,on,turn on basement lights at 9 o'clock,basement lights will be turned on at 9 o'clock.
lights,basement,on,"activate basement lights ""this afternoon, 3 pm""",basement lights will be turned on this afternoon.
lights,bathroom,off,turn off bathroom lights in 25 minutes,bathroom lights will be turned off in 25 minutes.
lights,bathroom,off,switch off bathroom lights at 10 pm,bathroom lights will be turned off at 10 pm.
lights,bathroom,off,"disable bathroom lights ""next tuesday, june 10""",bathroom lights will be turned off next tuesday.
lights,bathroom,off,turn off bathroom lights in 1 hour,bathroom lights will be turned off in 1 hour.
lights,bathroom,off,"switch off bathroom lights ""this evening, 8 pm""",bathroom lights will be turned off this evening.
lights,bathroom,on,turn on bathroom lights in 10 minutes,bathroom lights will be turned on in 10 minutes.
lights,bathroom,on,activate bathroom lights at 6 pm,bathroom lights will be turned on at 6 pm.
lights,bathroom,on,"enable bathroom lights ""next wednesday, june 11""",bathroom lights will be turned on next wednesday.
lights,bathroom,on,turn on bathroom lights at 7 o'clock,bathroom lights will be turned on at 7 o'clock.
lights,bathroom,on,"activate bathroom lights ""tomorrow, june 7""",bathroom lights will be turned on tomorrow.
lights,cellar,off,switch off cellar lights in 15 minutes,cellar lights will be turned off in 15 minutes.
lights,cellar,off,turn off cellar lights at 7 pm,cellar lights will be turned off at 7 pm.
lights,cellar,off,"disable cellar lights ""next thursday, june 12""",cellar lights will be turned off next thursday.
lights,cellar,off,turn off cellar lights in two hours,cellar lights will be turned off in two hours.
lights,cellar,off,"switch off cellar lights ""this afternoon, 4 pm""",cellar lights will be turned off this afternoon.
lights,cellar,on,turn on cellar lights in 20 minutes,cellar lights will be turned on in 20 minutes.
lights,cellar,on,activate cellar lights at 8 pm,cellar lights will be turned on at 8 pm.
lights,cellar,on,"enable cellar lights ""next friday, june 13""",cellar lights will be turned on next friday.
lights,cellar,on,turn on cellar lights at six o'clock,cellar lights will be turned on at six o'clock.
lights,cellar,on,"activate cellar lights ""this evening, 7 pm""",cellar lights will be turned on this evening.
lights,dining room,statusquery,keep dining room lights unchanged in 25 minutes,dining room lights will remain unchanged in 25 minutes.
lights,dining room,statusquery,don't adjust dining room lights at 9 pm,dining room lights will not be adjusted at 9 pm.
lights,dining room,statusquery,"avoid changing dining room lights ""next monday, june 9""",dining room lights will not be changed next monday.
lights,dining room,statusquery,maintain dining room lights at 8 pm,dining room lights will remain unchanged at 8 pm.
lights,dining room,statusquery,"keep dining room lights as is ""tomorrow, june 7""",dining room lights will remain unchanged tomorrow.
lights,dining room,off,turn off dining room lights in 10 minutes,dining room lights will be turned off in 10 minutes.
lights,dining room,off,switch off dining room lights at 10 pm,dining room lights will be turned off at 10 pm.
lights,dining room,off,"disable dining room lights ""next tuesday, june 10""",dining room lights will be turned off next tuesday.
lights,dining room,off,turn off dining room lights in 1 hour,dining room lights will be turned off in 1 hour.
lights,dining room,off,"switch off dining room lights ""this afternoon, 3 pm""",dining room lights will be turned off this afternoon.
lights,dining room,on,turn on dining room lights in 15 minutes,dining room lights will be turned on in 15 minutes.
lights,dining room,on,activate dining room lights at 6 pm,dining room lights will be turned on at 6 pm.
lights,dining room,on,"enable dining room lights ""next wednesday, june 11""",dining room lights will be turned on next wednesday.
lights,dining room,on,turn on dining room lights at 9 o'clock,dining room lights will be turned on at 9 o'clock.
lights,dining room,on,"activate dining room lights ""this evening, 8 pm""",dining room lights will be turned on this evening.
lights,kitchen,off,switch off kitchen lights in 20 minutes,kitchen lights will be turned off in 20 minutes.
lights,kitchen,off,turn off kitchen lights at 7 pm,kitchen lights will be turned off at 7 pm.
lights,kitchen,off,"disable kitchen lights ""next thursday, june 12""",kitchen lights will be turned off next thursday.
lights,kitchen,off,turn off kitchen lights in two hours,kitchen lights will be turned off in two hours.
lights,kitchen,off,"switch off kitchen lights ""this afternoon, 4 pm""",kitchen lights will be turned off this afternoon.
lights,kitchen,on,turn on kitchen lights in 25 minutes,kitchen lights will be turned on in 25 minutes.
lights,kitchen,on,activate kitchen lights at 8 pm,kitchen lights will be turned on at 8 pm.
lights,kitchen,on,"enable kitchen lights ""next friday, june 13""",kitchen lights will be turned on next friday.
lights,kitchen,on,turn on kitchen lights at 7 o'clock,kitchen lights will be turned on at 7 o'clock.
lights,kitchen,on,"activate kitchen lights ""tomorrow, june 7""",kitchen lights will be turned on tomorrow.
lights,library,off,switch off library lights in 10 minutes,library lights will be turned off in 10 minutes.
lights,library,off,turn off library lights at 9 pm,library lights will be turned off in 9 pm.
lights,library,off,"disable library lights ""next monday, june 9""",library lights will be turned off next monday.
lights,library,off,turn off library lights in 1 hour,library lights will be turned off in 1 hour.
lights,library,off,"switch off library lights ""this evening, 7 pm""",library lights will be turned off this evening.
lights,library,on,turn on library lights in 15 minutes,library lights will be turned on in 15 minutes.
lights,library,on,activate library lights at 10 pm,library lights will be turned on at 10 pm.
lights,library,on,"enable library lights ""next tuesday, june 10""",library lights will be turned on next tuesday.
lights,library,on,turn on library lights at six o'clock,library lights will be turned on at six o'clock.
lights,library,on,"activate library lights ""this afternoon, 3 pm""",library lights will be turned on this afternoon.
lights,living room,off,turn off living room lights in 20 minutes,living room lights will be turned off in 20 minutes.
lights,living room,off,switch off living room lights at 6 pm,living room lights will be turned off at 6 pm.
lights,living room,off,"disable living room lights ""next wednesday, june 11""",living room lights will be turned off next wednesday.
lights,living room,off,turn off living room lights in two hours,living room lights will be turned off in two hours.
lights,living room,off,"switch off living room lights ""this evening, 8 pm""",living room lights will be turned off this evening.
lights,living room,on,turn on living room lights in 25 minutes,living room lights will be turned on in 25 minutes.
lights,living room,on,activate living room lights at 7 pm,living room lights will be turned on at 7 pm.
lights,living room,on,"enable living room lights ""next thursday, june 12""",living room lights will be turned on next thursday.
lights,living room,on,turn on living room lights at 8 pm,living room lights will be turned on at 8 pm.
lights,living room,on,"activate living room lights ""tomorrow, june 7""",living room lights will be turned on tomorrow.
lights,none,statusquery,keep all lights unchanged in 10 minutes,all lights will remain unchanged in 10 minutes.
lights,none,statusquery,don't adjust lights at 8 pm,all lights will not be adjusted at 8 pm.
lights,none,statusquery,"avoid changing lights ""next friday, june 13""",all lights will not be changed next friday.
lights,none,statusquery,maintain lights at 9 o'clock,all lights will remain unchanged at 9 o'clock.
lights,none,statusquery,"keep lights as is ""this afternoon, 4 pm""",all lights will remain unchanged this afternoon.
lights,none,off,turn off all lights in 15 minutes,all lights will be turned off in 15 minutes.
lights,none,off,switch off all lights at 9 pm,all lights will be turned off at 9 pm.
lights,none,off,"disable all lights ""next monday, june 9""",all lights will be turned off next monday.
lights,none,off,turn off all lights in 1 hour,all lights will be turned off in 1 hour.
lights,none,off,"switch off all lights ""this evening, 7 pm""",all lights will be turned off this evening.
lights,none,on,turn on all lights in 20 minutes,all lights will be turned on in 20 minutes.
lights,none,on,activate all lights at 10 pm,all lights will be turned on at 10 pm.
