Model,Category,Subcategory,Action,Sentence,Expected,Generated,ROUGE-L (%),Cosine Similarity (%),Edit Distance Similarity (%),Latency (sec),First-Token Latency (sec),Generation Time (sec),Throughput (tokens/sec),Memory Before (GiB),Memory After (GiB),Model Size (GiB),Intent Accuracy (%)
Llama-3.2-1B-4bit,lights,dining room,on,turn on dining room lights at 7 pm,dining room lights will turn on at 7 pm,dining room lights will be turned on at 7 pm,94.73684210526316,75.83369,88.63636363636364,0.00028568299603648484,0.06701063201762736,0.9362032469944097,30.976179684381254,1.036211712,1.037255168,1.044938895,0.0
Llama-3.2-1B-4bit,camera,kitchen,on,begin kitchen camera feed,feed begun,feed begun.,100.0,100.0,90.9090909090909,0.0002754940069280565,0.06685184300295077,0.26850378897506744,48.41644898056595,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,lights,dining room,statusquery,display dining room lights,dining room lights retrieved,lights retrieved.,66.66666666666666,100.0,53.57142857142857,0.00027289599529467523,0.06685892801033333,0.4019874449877534,32.33931845905298,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,lights,library,on,activate all library lights,all library lights activated,all library lights activated.,100.0,100.0,96.55172413793103,0.0002741779899224639,0.06694885098841041,0.4020513180003036,37.30867013346956,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,music,playback,check,"check playback status ""this afternoon, 2 pm""",playback status will be retrieved this afternoon.,playback status will be retrieved this afternoon,100.0,100.0,97.95918367346938,0.00029013201128691435,0.0669515719928313,0.8775337690021843,28.48893214494378,1.036211712,1.037287936,1.044938895,100.0
Llama-3.2-1B-4bit,music,schedule,play,activate schedule today,schedule activated today,schedule activated today.,100.0,100.0,96.0,0.00026863301172852516,0.0668897090072278,0.4016146560024936,32.369336640740734,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,camera,attic,statusquery,review attic feed in 5 minutes,attic feed will be reviewed in 5 minutes.,attic feed will be reviewed in 5 minutes,100.0,100.0,97.5609756097561,0.0002790580037981272,0.06684545701136813,0.7358345870161429,32.61602597034961,1.036211712,1.037189632,1.044938895,100.0
Llama-3.2-1B-4bit,music,playback,skip,skip to the following track,playback skipped to next track.,playback skipped to next track,100.0,100.0,96.7741935483871,0.00027733901515603065,0.0669748520012945,0.46892241298337467,38.38588112152826,1.036211712,1.037124096,1.044938895,100.0
Llama-3.2-1B-4bit,music,playbackspeed,resetspeed,reset music speed,speed reset to default,music speed reset,57.14285714285715,100.0,22.72727272727273,0.0002653980045579374,0.06686026701936498,0.40178799800924025,34.84424639204387,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,camera,bathroom,statusquery,review camera tonight,camera reviewed tonight,camera reviewed tonight.,100.0,100.0,95.83333333333334,0.0002703240024857223,0.06688142902567051,0.40168760099913925,32.36345848780096,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,camera,kitchen,on,"activate kitchen surveillance this afternoon, 2 pm",kitchen camera will start this afternoon.,kitchen camera will start this afternoon,100.0,100.0,97.5609756097561,0.00028935499722138047,0.06695091997971758,0.7359653439780232,31.251471537614695,1.036211712,1.037255168,1.044938895,100.0
Llama-3.2-1B-4bit,music,device,multiroom,set up multiroom audio,multiroom audio enabled,multiroom audio enabled.,100.0,100.0,95.83333333333334,0.00026898400392383337,0.06687692098785192,0.46850557200377807,34.15114132275672,1.036211712,1.037124096,1.044938895,100.0
Llama-3.2-1B-4bit,music,playbackspeed,resetspeed,normalize playback speed,playback speed normalized,speed set to 1x,28.571428571428577,100.0,24.0,0.00027194101130589843,0.06685792101779953,0.6685309119930025,25.428891461907355,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,camera,dining room,statusquery,monitor dining room feed in 40 minutes,dining room feed will be monitored in 40 minutes.,feed feed feed feed feed feed feed feed feed feed feed feed feed feed feed feed feed feed feed feed feed feed feed feed feed fee,5.714285714285714,100.0,13.28125,0.0002892139891628176,0.06693541101412848,10.046464564016787,16.42368804952312,1.036211712,1.0372224,1.044938895,100.0
Llama-3.2-1B-4bit,music,playlist,shuffle,shuffle tracks after 1 hour,tracks will be shuffled after 1 hour. ,songs will be shuffled after 1 hour,85.71428571428571,100.0,81.57894736842105,0.0002756629837676883,0.06683817799785174,0.735884575988166,29.895992819876398,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,bathroom,down,drop bathroom shades,shades dropped,shades dropped.,100.0,100.0,93.33333333333333,0.0002716289891395718,0.06689257497782819,0.33492501100408845,35.82891574452621,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,camera,kitchen,on,start feed today,feed started today,feed started today.,100.0,100.0,94.73684210526316,0.0002706829982344061,0.06683298901771195,0.4021227989869658,32.32843308747927,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,device,multiroom,initiate multiroom audio,multiroom audio enabled,multiroom audio enabled.,100.0,100.0,95.83333333333334,0.00027362798573449254,0.06687791799777187,0.4019945070031099,37.313942699928376,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,lights,none,statusquery,show all lights,all lights status shown,all lights status shown.,100.0,100.0,95.83333333333334,0.00027042999863624573,0.06687576399417594,0.4017607200075872,34.84661218183702,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,lights,library,off,stop library lights,library lights stopped,library lights stopped.,100.0,100.0,95.65217391304348,0.0002711409761104733,0.06685469500371255,0.334934113023337,38.813603913478374,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,playlist,check,assess playlist status,playlist status assessed,playlist status assessed.,100.0,100.0,96.0,0.00027079301071353257,0.06684088599286042,0.3350020950019825,38.805727468429914,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,camera,outside,statusquery,"review outside cameras ""this evening, 7 pm""",outside camera feeds will be retrieved this evening.,outside cameras will be reviewed this evening,80.0,100.0,82.6923076923077,0.00028846299392171204,0.06702740798937157,0.6769977929943707,36.927742244807995,1.036211712,1.037287936,1.044938895,100.0
Llama-3.2-1B-4bit,lights,kitchen,statusquery,view kitchen lighting,lighting view active,kitchen lighting view active.,85.71428571428571,100.0,68.96551724137932,0.00027388500166125596,0.06688107197987847,0.40202782198321074,34.8234605528984,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,lights,toilet,on,activate toilet lights,toilet lights activated,toilet lights activated.,100.0,100.0,95.83333333333334,0.00026815300225280225,0.06685272199683823,0.3351159949961584,38.792538088637116,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,multisource,check,confirm multi source status in 1 hour,multi source status will be retrieved in 1 hour.,3 source status will be retrieved in 1 hour,88.88888888888889,100.0,87.5,0.00028270899201743305,0.06688580202171579,0.8695819249842316,29.899425520455093,1.036211712,1.0372224,1.044938895,100.0
Llama-3.2-1B-4bit,music,radio,play,activate radio at 6 pm,radio will be activated at 6 pm.,radio will be turned on at 6 pm,80.0,100.0,68.75,0.0002762590011116117,0.06693966302555054,0.73544999898877,31.273370088550646,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,music,artist,play,play songs by artist,artist music playing,playing songs by artist,28.571428571428577,100.0,21.739130434782606,0.0002721679920796305,0.06687805597903207,0.40194099201471545,39.8068381127303,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,none,statusquery,show shutters status,shutters status shown,shutters status shown.,100.0,100.0,95.45454545454545,0.0002752389991655946,0.06697713097673841,0.40190984698710963,37.32180266904755,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,bathroom,statusquery,review bathroom shades status,shades status reviewed,shades status reviewed.,100.0,100.0,95.65217391304348,0.0002757350157480687,0.06691934901755303,0.4019710229767952,34.82838115126569,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,music,device,check,"check devices ""this evening, 8 pm""",device status will be retrieved this evening.,device status will be retrieved this evening,100.0,100.0,97.77777777777777,0.00028371301596052945,0.06702617200789973,0.6692801619938109,35.859422350877836,1.036211712,1.037255168,1.044938895,100.0
Llama-3.2-1B-4bit,music,playlist,removesong,remove song from playlist in 15 minutes,song will be removed from playlist in 15 minutes.,song will be removed from playlist in 15 minutes,100.0,100.0,97.95918367346938,0.00028315000236034393,0.06688228299026377,0.8698073900013696,29.89167521324354,1.036211712,1.0372224,1.044938895,100.0
Llama-3.2-1B-4bit,camera,kitchen,on,enable kitchen surveillance system,surveillance enabled,surveillance system enabled.,80.0,100.0,71.42857142857143,0.0002747389953583479,0.06687798601342365,0.33510413402109407,41.778058157643414,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,music,song,check,get song information,song information obtained,song information obtained.,100.0,100.0,96.15384615384616,0.00026816799072548747,0.06686008497490548,0.3350419309863355,38.801113525489434,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,volume,mute,stop sound immediately,sound stopped immediately,sound stopped immediately,100.0,100.0,100.0,0.0002694609866011888,0.06682683000690304,0.33494430501013994,41.797993847294016,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,camera,attic,statusquery,monitor attic feed in 20 minutes,attic feed will be monitored in 20 minutes.,attic feed will be monitored in 20 minutes,100.0,100.0,97.67441860465115,0.0003388900076970458,0.06688574902364053,0.8025326520146336,29.905325272126593,1.036211712,1.037189632,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,none,statusquery,keep shades as they are in 15 minutes,shutters will remain unchanged in 15 minutes.,izonas will remain unchanged in 15 minutes,85.71428571428571,100.0,82.22222222222221,0.00028167100390419364,0.06696032400941476,0.7357528010034002,35.33795585221271,1.036211712,1.037255168,1.044938895,100.0
Llama-3.2-1B-4bit,camera,backyard,statusquery,assess status now,status assessed now,status assessed now.,100.0,100.0,95.0,0.0002711620181798935,0.06686617701780051,0.40166378900175914,32.3653771038421,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,lights,attic,off,turn off attic light next week,attic light scheduled to turn off next week,attic light scheduled to turn off next week.,100.0,100.0,97.72727272727273,0.00028014800045639277,0.06692399099119939,0.6688805560115725,31.39573995874485,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,music,voicecontrol,disable,disable voice control at 9 o'clock,voice control will be disabled at 9 o'clock.,voice control will be disabled at 9 o'clock,100.0,100.0,97.72727272727273,0.0002823340182658285,0.06684738100739196,0.8027672200114466,32.38796920435947,1.036211712,1.0372224,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,toilet,down,close shutters now,shutters closed now,shutters closed now.,100.0,100.0,95.0,0.00038304299232549965,0.06694932401296683,0.40173819099436514,37.337749649523346,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,camera,backyard,statusquery,evaluate status at 8 pm,status will be evaluated at 8 pm,status will be evaluated at 8 pm,100.0,100.0,100.0,0.00027577998116612434,0.06694037499255501,0.7359669569996186,29.892646389573443,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,camera,bathroom,on,"start bathroom camera tomorrow, june 7",bathroom camera will start tomorrow.,bathroom camera will start tomorrow,100.0,100.0,97.22222222222221,0.0002843960246536881,0.06695297500118613,0.6023553539998829,36.52329119997209,1.036211712,1.037255168,1.044938895,100.0
Llama-3.2-1B-4bit,music,playback,check,review playback activity,playback status retrieved,playback status retrieved.,100.0,100.0,96.15384615384616,0.0002670889953151345,0.06682994001312181,0.33502127800602466,38.803505488884866,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,lights,basement,on,turn on basement lights at 9 o'clock,basement lights will be turned on at 9 o'clock.,basement lights will be turned on at 9 o'clock,100.0,100.0,97.87234042553192,0.0002884920104406774,0.06697961699683219,1.0025188390281983,27.9296497082709,1.036211712,1.037255168,1.044938895,100.0
Llama-3.2-1B-4bit,music,queue,check,review queue at 7 pm,queue will be reviewed at 7 pm.,queue will be reviewed at 7 pm,100.0,100.0,96.7741935483871,0.0002716309973038733,0.06684316499740817,0.7358720159973018,29.89650308985342,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,music,multisource,play,stream multisource tracks,multisource audio playing,multisource audio playing.,100.0,100.0,96.15384615384616,0.0002697469899430871,0.06685205598478206,0.40188008098630235,37.32456697825553,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,lights,toilet,off,disable toilet lights,toilet lights disabled,toilet lights disabled.,100.0,100.0,95.65217391304348,0.0002718829782679677,0.06688172501162626,0.3350346660008654,38.801954899695126,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,lights,attic,on,can you make it more bright in the attic in an hour?,brightening the attic in 1 hour.,brightening the attic in 1 hour,100.0,100.0,96.875,0.00029214000096544623,0.06734443199820817,0.8105913500185125,34.54268294296569,1.036211712,1.037353472,1.044938895,100.0
Llama-3.2-1B-4bit,music,schedule,stop,stop schedule at 6 o'clock,scheduled music will be stopped at 6 o'clock.,scheduled music will stop at 6 o'clock,94.11764705882352,77.0207,84.44444444444444,0.0002793349849525839,0.06685282898251899,0.8692256020149216,27.61078360366565,1.036211712,1.037189632,1.044938895,0.0
Llama-3.2-1B-4bit,music,playlist,shuffle,"mix playlist ""next thursday, june 12""",playlist will be shuffled next thursday.,playlist will be mixed next thursday,83.33333333333334,100.0,82.5,0.0002883269917219877,0.06697062400053255,0.7444661010231357,34.924357152417876,1.036211712,1.037320704,1.044938895,100.0
Llama-3.2-1B-4bit,music,playbackspeed,resetspeed,restore music speed,music speed restored,music speed restored,100.0,100.0,100.0,0.0002731909917201847,0.06685480801388621,0.3350586150190793,41.783733867588495,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,camera,cellar,on,initiate system immediately,system initiated immediately,system initiated immediately.,100.0,100.0,96.55172413793103,0.0002700120094232261,0.06692404698696919,0.33498816899373196,38.80734068624151,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,device,multiroom,enable multi room music at 8 pm,multi room music will start at 8 pm.,multi room music will start at 8 pm,100.0,100.0,97.22222222222221,0.00027943000895902514,0.06685609900159761,0.803278434992535,31.12245880251015,1.036211712,1.0372224,1.044938895,100.0
